"Date";"Date_UTC";"PoolName";"Currency";"Rate";"Balance";"Paid";"Earnings";"Value";"Balance_Sat";"Paid_Sat";"Earnings_Sat";"Value_Sat"
"17/11/2019 9:39:50";"17/11/2019 2:39:50";"MinerRocks";"TUBE";"846648,192413704";"3,75350497";"398,3835";"12,60175076";"0,41179380";"443";"47054";"1488";"49"
"17/11/2019 9:39:50";"17/11/2019 2:39:50";"MinerRocks";"XHV";"25391,5091069803";"3,579933858386";"17,0871";"1,282229283609";"0,005016031296";"14099";"67295";"5050";"20"
"17/11/2019 9:39:50";"17/11/2019 2:39:50";"ZergPool";"BTC";"1";"0,00036856";"0,00000000";"0,00004979";"0,00000005";"36856";"0";"4979";"5"
"17/11/2019 10:10:01";"17/11/2019 3:10:01";"HeroMiners";"CCX";"47005,486112185";"1,262907";"285,3968";"1,161476";"0,004167";"2687";"607156";"2471";"9"
"17/11/2019 10:10:01";"17/11/2019 3:10:01";"HeroMiners";"TRTL";"316046301,202731";"2047,29";"38447,3";"36723,26";"38,44";"648";"12165";"11620";"12"
"17/11/2019 10:10:01";"17/11/2019 3:10:01";"MinerRocks";"TUBE";"846648,192413704";"3,79694938";"398,3835";"12,64519517";"0,04344441";"448";"47054";"1494";"5"
"17/11/2019 10:10:01";"17/11/2019 3:10:01";"MinerRocks";"XHV";"25391,5091069803";"3,584672332375";"17,0871";"1,286967757598";"0,004738473989";"14118";"67295";"5068";"19"
"17/11/2019 10:10:01";"17/11/2019 3:10:01";"ZergPool";"BTC";"1";"0,00036861";"0,00000000";"0,00004984";"0,00000005";"36861";"0";"4984";"5"
"17/11/2019 10:40:10";"17/11/2019 3:40:10";"HeroMiners";"CCX";"47005,486112185";"1,30641";"285,3968";"1,204979";"0,043503";"2779";"607156";"2563";"93"
"17/11/2019 10:40:10";"17/11/2019 3:40:10";"HeroMiners";"TRTL";"316046301,202731";"2390,25";"38447,3";"37066,22";"342,96";"756";"12165";"11728";"109"
"17/11/2019 10:40:10";"17/11/2019 3:40:10";"MinerRocks";"XHV";"25391,5091069803";"3,587014309885";"17,0871";"1,289309735108";"0,002341977510";"14127";"67295";"5078";"9"
"17/11/2019 10:40:10";"17/11/2019 3:40:10";"ZergPool";"BTC";"1";"0,00036864";"0,00000000";"0,00004987";"0,00000003";"36864";"0";"4987";"3"
"17/11/2019 11:10:17";"17/11/2019 4:10:17";"HeroMiners";"CCX";"47005,486112185";"1,421019";"285,3968";"1,319588";"0,114609";"3023";"607156";"2807";"244"
"17/11/2019 11:10:17";"17/11/2019 4:10:17";"HeroMiners";"TRTL";"316046301,202731";"2588,02";"38447,3";"37263,99";"197,77";"819";"12165";"11791";"63"
"17/11/2019 11:10:17";"17/11/2019 4:10:17";"MinerRocks";"XHV";"25391,5091069803";"3,596098601598";"17,0871";"1,298394026821";"0,009084291713";"14163";"67295";"5113";"36"
"17/11/2019 11:40:26";"17/11/2019 4:40:26";"HeroMiners";"CCX";"47005,486112185";"1,606444";"285,3968";"1,505013";"0,185425";"3418";"607156";"3202";"394"
"17/11/2019 11:40:26";"17/11/2019 4:40:26";"HeroMiners";"TRTL";"316046301,202731";"2879,01";"38447,3";"37554,98";"290,99";"911";"12165";"11883";"92"
"17/11/2019 11:40:26";"17/11/2019 4:40:26";"MinerRocks";"XHV";"25391,5091069803";"3,61188351105";"17,0871";"1,314178936273";"0,015784909452";"14225";"67295";"5176";"62"
"17/11/2019 11:40:26";"17/11/2019 4:40:26";"ZergPool";"BTC";"1";"0,00036869";"0,00000000";"0,00004992";"0,00000005";"36869";"0";"4992";"5"
"17/11/2019 12:10:36";"17/11/2019 5:10:36";"HeroMiners";"CCX";"44235,3068687805";"1,806539";"285,3968";"1,705108";"0,200095";"4084";"645179";"3855";"452"
"17/11/2019 12:10:36";"17/11/2019 5:10:36";"HeroMiners";"TRTL";"323564538,904083";"2934,29";"38447,3";"37610,26";"55,28";"907";"11882";"11624";"17"
"17/11/2019 12:10:36";"17/11/2019 5:10:36";"MinerRocks";"XHV";"27112,7653965606";"3,618227914953";"17,0871";"1,320523340176";"0,006344403903";"13345";"63022";"4870";"23"
"17/11/2019 12:10:36";"17/11/2019 5:10:36";"ZergPool";"BTC";"1";"0,00036875";"0,00000000";"0,00004998";"0,00000006";"36875";"0";"4998";"6"
"17/11/2019 12:40:42";"17/11/2019 5:40:42";"HeroMiners";"CCX";"44235,3068687805";"1,818852";"285,3968";"1,717421";"0,012313";"4112";"645179";"3882";"28"
"17/11/2019 12:40:42";"17/11/2019 5:40:42";"HeroMiners";"TRTL";"323564538,904083";"3303,5";"38447,3";"37979,47";"369,21";"1021";"11882";"11738";"114"
"17/11/2019 12:40:42";"17/11/2019 5:40:42";"MinerRocks";"XHV";"27112,7653965606";"3,650654912863";"17,0871";"1,352950338086";"0,032426997910";"13465";"63022";"4990";"120"
"17/11/2019 12:40:42";"17/11/2019 5:40:42";"ZergPool";"BTC";"1";"0,00036884";"0,00000000";"0,00005007";"0,00000009";"36884";"0";"5007";"9"
"17/11/2019 13:10:50";"17/11/2019 6:10:50";"MinerRocks";"XHV";"27112,7653965606";"3,690319714094";"17,0871";"1,392615139317";"0,039664801231";"13611";"63022";"5136";"146"
"17/11/2019 13:10:50";"17/11/2019 6:10:50";"ZergPool";"BTC";"1";"0,00036890";"0,00000000";"0,00005013";"0,00000006";"36890";"0";"5013";"6"
"17/11/2019 13:41:04";"17/11/2019 6:41:04";"HeroMiners";"CCX";"44235,3068687805";"1,821154";"285,3968";"1,719723";"0,002302";"4117";"645179";"3888";"5"
"17/11/2019 13:41:04";"17/11/2019 6:41:04";"HeroMiners";"TRTL";"323564538,904083";"3542,21";"38447,3";"38218,18";"238,71";"1095";"11882";"11812";"74"
"17/11/2019 13:41:04";"17/11/2019 6:41:04";"MinerRocks";"XHV";"27112,7653965606";"3,722171498947";"17,0871";"1,424466924170";"0,031851784853";"13728";"63022";"5254";"117"
"17/11/2019 13:41:04";"17/11/2019 6:41:04";"ZergPool";"BTC";"1";"0,00036895";"0,00000000";"0,00005018";"0,00000005";"36895";"0";"5018";"5"
"17/11/2019 13:41:04";"17/11/2019 6:41:04";"ZergPool";"LTC";"145,974746368878";"0,00950231";"0,00000000";"0,00104338";"0,00007335";"6510";"0";"715";"50"
"17/11/2019 14:11:07";"17/11/2019 7:11:07";"HashVault";"GRFT";"14122467,5109813";"86,9176408192";"1334,6180000006";"23,3764640759";"16,2802652301";"615";"9450";"166";"115"
"17/11/2019 14:11:07";"17/11/2019 7:11:07";"HeroMiners";"CCX";"44235,3068687805";"1,822231";"285,3968";"1,720800";"0,001077";"4119";"645179";"3890";"2"
"17/11/2019 14:11:07";"17/11/2019 7:11:07";"HeroMiners";"TRTL";"321513778,377245";"3636,27";"38447,3";"38312,24";"94,06";"1131";"11958";"11916";"29"
"17/11/2019 14:11:07";"17/11/2019 7:11:07";"MinerRocks";"XHV";"26619,3268317546";"3,742584206688";"17,0871";"1,444879631911";"0,020412707741";"14060";"64191";"5428";"77"
"17/11/2019 14:41:17";"17/11/2019 7:41:17";"HashVault";"GRFT";"14394736,2729014";"89,260232808";"1334,6180000006";"25,7190560647";"2,3425919888";"620";"9272";"179";"16"
"17/11/2019 14:41:17";"17/11/2019 7:41:17";"MinerRocks";"XHV";"26056,8740224809";"3,767477300979";"17,0871";"1,469772726202";"0,024893094291";"14459";"65576";"5641";"96"
"17/11/2019 15:11:25";"17/11/2019 8:11:25";"HashVault";"GRFT";"14394736,2729014";"89,8841579376";"1334,6180000006";"26,3429811943";"0,6239251296";"624";"9272";"183";"4"
"17/11/2019 15:11:25";"17/11/2019 8:11:25";"HeroMiners";"CCX";"44235,3068687805";"1,86402";"285,3968";"1,762589";"0,041789";"4214";"645179";"3985";"94"
"17/11/2019 15:11:25";"17/11/2019 8:11:25";"MinerRocks";"XHV";"26056,8740224809";"3,776105749597";"17,0871";"1,478401174820";"0,008628448618";"14492";"65576";"5674";"33"
"17/11/2019 15:11:25";"17/11/2019 8:11:25";"ZergPool";"BTC";"1";"0,00036907";"0,00000000";"0,00005030";"0,00000012";"36907";"0";"5030";"12"
"17/11/2019 15:41:33";"17/11/2019 8:41:33";"MinerRocks";"XHV";"27488,7029793287";"3,78177405527";"17,0871";"1,484069480493";"0,005668305673";"13758";"62160";"5399";"21"
"17/11/2019 16:52:19";"17/11/2019 9:52:19";"ZergPool";"BTC";"1";"0,00036944";"0,00000000";"0,00005067";"0,00000037";"36944";"0";"5067";"37"
"17/11/2019 17:22:29";"17/11/2019 10:22:29";"HeroMiners";"XLA";"311669370,136894";"0,78";"6055,8";"1341,71";"2,85";"0";"1943";"430";"1"
"17/11/2019 17:22:29";"17/11/2019 10:22:29";"ZergPool";"BTC";"1";"0,00036953";"0,00000000";"0,00005076";"0,00000009";"36953";"0";"5076";"9"
"17/11/2019 17:52:35";"17/11/2019 10:52:35";"ZergPool";"BTC";"1";"0,00036962";"0,00000000";"0,00005085";"0,00000009";"36962";"0";"5085";"9"
"17/11/2019 18:52:55";"17/11/2019 11:52:55";"MinerRocks";"XHV";"26256,7940298369";"3,783830163213";"17,0871";"1,486125588436";"0,002056107943";"14411";"65077";"5660";"8"
"17/11/2019 18:52:55";"17/11/2019 11:52:55";"ZergPool";"BTC";"1";"0,00036967";"0,00000000";"0,00005090";"0,00000005";"36967";"0";"5090";"5"
"17/11/2019 19:28:14";"17/11/2019 12:28:14";"MinerRocks";"XHV";"26256,7940298369";"3,865220828934";"17,0871";"1,567516254157";"0,081390665721";"14721";"65077";"5970";"310"
"17/11/2019 19:28:14";"17/11/2019 12:28:14";"ZergPool";"BTC";"1";"0,00036969";"0,00000000";"0,00005092";"0,00000002";"36969";"0";"5092";"2"
"17/11/2019 19:28:14";"17/11/2019 12:28:14";"ZergPool";"LTC";"143,143429716576";"0,00952006";"0,00000000";"0,00106113";"0,00001775";"6651";"0";"741";"12"
"17/11/2019 19:58:21";"17/11/2019 12:58:21";"MinerRocks";"XHV";"26256,7940298369";"3,924221659582";"17,0871";"1,626517084805";"0,059000830648";"14946";"65077";"6195";"225"
"17/11/2019 19:58:21";"17/11/2019 12:58:21";"ZergPool";"LTC";"143,430866322433";"0,00952364";"0,00000000";"0,00106471";"0,00000358";"6640";"0";"742";"2"
"17/11/2019 20:28:31";"17/11/2019 13:28:31";"MinerRocks";"XHV";"26256,7940298369";"4,076849822785";"17,0871";"1,779145248008";"0,152628163203";"15527";"65077";"6776";"581"
"17/11/2019 20:28:31";"17/11/2019 13:28:31";"ZergPool";"BTC";"1";"0,00036985";"0,00000000";"0,00005108";"0,00000016";"36985";"0";"5108";"16"
"17/11/2019 20:58:47";"17/11/2019 13:58:47";"MinerRocks";"XHV";"26256,7940298369";"4,129931448734";"17,0871";"1,832226873957";"0,053081625949";"15729";"65077";"6978";"202"
"17/11/2019 20:58:47";"17/11/2019 13:58:47";"ZergPool";"BTC";"1";"0,00037000";"0,00000000";"0,00005123";"0,00000015";"37000";"0";"5123";"15"
"17/11/2019 20:58:47";"17/11/2019 13:58:47";"ZergPool";"LTC";"143,998848009216";"0,00953304";"0,00000000";"0,00107411";"0,00000940";"6620";"0";"746";"7"
"17/11/2019 21:28:54";"17/11/2019 14:28:54";"MinerRocks";"TUBE";"851109,982224463";"4,09377064";"398,3835";"12,94201643";"0,29682126";"481";"46808";"1521";"35"
"17/11/2019 21:28:54";"17/11/2019 14:28:54";"MinerRocks";"XHV";"26256,7940298369";"4,164072637511";"17,0871";"1,866368062734";"0,034141188777";"15859";"65077";"7108";"130"
"17/11/2019 21:28:54";"17/11/2019 14:28:54";"ZergPool";"BTC";"1";"0,00037012";"0,00000000";"0,00005135";"0,00000012";"37012";"0";"5135";"12"
"17/11/2019 21:58:59";"17/11/2019 14:58:59";"MinerRocks";"TUBE";"851109,982224463";"4,53902532";"398,3835";"13,38727111";"0,44525468";"533";"46808";"1573";"52"
"17/11/2019 21:58:59";"17/11/2019 14:58:59";"MinerRocks";"XHV";"26256,7940298369";"4,188014921353";"17,0871";"1,890310346576";"0,023942283842";"15950";"65077";"7199";"91"
"17/11/2019 21:58:59";"17/11/2019 14:58:59";"ZergPool";"BTC";"1";"0,00037028";"0,00000000";"0,00005151";"0,00000016";"37028";"0";"5151";"16"
"17/11/2019 22:29:02";"17/11/2019 15:29:02";"MinerRocks";"TUBE";"851109,982224463";"4,87940131";"398,3835";"13,72764710";"0,34037599";"573";"46808";"1613";"40"
"17/11/2019 22:29:02";"17/11/2019 15:29:02";"MinerRocks";"XHV";"26256,7940298369";"4,241693273307";"17,0871";"1,943988698530";"0,053678351954";"16155";"65077";"7404";"204"
"17/11/2019 22:59:15";"17/11/2019 15:59:15";"MinerRocks";"TUBE";"851109,982224463";"4,90187036";"398,3835";"13,75011615";"0,02246905";"576";"46808";"1616";"3"
"17/11/2019 22:59:15";"17/11/2019 15:59:15";"MinerRocks";"XHV";"26256,7940298369";"4,270608977547";"17,0871";"1,972904402770";"0,028915704240";"16265";"65077";"7514";"110"
"17/11/2019 23:29:25";"17/11/2019 16:29:25";"MinerRocks";"TUBE";"851109,982224463";"0,06590586";"403,3927";"13,92335165";"0,17323550";"8";"47396";"1636";"20"
"17/11/2019 23:29:25";"17/11/2019 16:29:25";"MinerRocks";"XHV";"26256,7940298369";"4,315479766173";"17,0871";"2,017775191396";"0,044870788626";"16436";"65077";"7685";"171"
"17/11/2019 23:59:30";"17/11/2019 16:59:30";"HeroMiners";"XCASH";"186702895,546075";"1886,112322";"132228,425";"14427,209648";"41,115599";"1010";"70823";"7727";"22"
"17/11/2019 23:59:30";"17/11/2019 16:59:30";"MinerRocks";"TUBE";"851109,982224463";"0,14749864";"403,3927";"14,00494443";"0,08159278";"17";"47396";"1645";"10"
"17/11/2019 23:59:30";"17/11/2019 16:59:30";"MinerRocks";"XHV";"26256,7940298369";"4,341258179669";"17,0871";"2,043553604892";"0,025778413496";"16534";"65077";"7783";"98"
"17/11/2019 23:59:30";"17/11/2019 16:59:30";"ZergPool";"BTC";"1";"0,00037041";"0,00000000";"0,00005164";"0,00000013";"37041";"0";"5164";"13"
"18/11/2019 0:29:36";"17/11/2019 17:29:36";"HeroMiners";"XCASH";"191612605,759827";"1947,863455";"132228,425";"14488,960781";"61,751133";"1017";"69008";"7562";"32"
"18/11/2019 0:29:36";"17/11/2019 17:29:36";"MinerRocks";"TUBE";"866267,281874632";"0,17361219";"403,3927";"14,03105798";"0,02611355";"20";"46567";"1620";"3"
"18/11/2019 0:29:36";"17/11/2019 17:29:36";"MinerRocks";"XHV";"30303,0046994";"4,359146210506";"17,0871";"2,061441635729";"0,017888030837";"14385";"56387";"6803";"59"
"18/11/2019 0:29:36";"17/11/2019 17:29:36";"ZergPool";"BTC";"1";"0,00037053";"0,00000000";"0,00005176";"0,00000012";"37053";"0";"5176";"12"
"18/11/2019 0:59:44";"17/11/2019 17:59:44";"HeroMiners";"XCASH";"191612605,759827";"1967,394933";"132228,425";"14508,492259";"19,531478";"1027";"69008";"7572";"10"
"18/11/2019 0:59:44";"17/11/2019 17:59:44";"MinerRocks";"TUBE";"866254,405161324";"0,19749849";"403,3927";"14,05494428";"0,02388630";"23";"46567";"1622";"3"
"18/11/2019 0:59:44";"17/11/2019 17:59:44";"MinerRocks";"XHV";"30303,0046994";"4,39319376147";"17,0871";"2,095489186693";"0,034047550964";"14498";"56387";"6915";"112"
"18/11/2019 0:59:44";"17/11/2019 17:59:44";"ZergPool";"BTC";"1";"0,00037064";"0,00000000";"0,00005187";"0,00000011";"37064";"0";"5187";"11"
"18/11/2019 1:29:51";"17/11/2019 18:29:51";"MinerRocks";"XHV";"30303,0046994";"4,410592909306";"17,0871";"2,112888334529";"0,017399147836";"14555";"56387";"6973";"57"
"18/11/2019 1:29:51";"17/11/2019 18:29:51";"ZergPool";"BTC";"1";"0,00037077";"0,00000000";"0,00005200";"0,00000013";"37077";"0";"5200";"13"
"18/11/2019 1:59:58";"17/11/2019 18:59:58";"MinerRocks";"XHV";"30303,0046994";"4,43752953271";"17,0871";"2,139824957933";"0,026936623404";"14644";"56387";"7061";"89"
"18/11/2019 1:59:58";"17/11/2019 18:59:58";"ZergPool";"BTC";"1";"0,00037089";"0,00000000";"0,00005212";"0,00000012";"37089";"0";"5212";"12"
"18/11/2019 2:30:04";"17/11/2019 19:30:04";"HeroMiners";"XLA";"303138828,118245";"1,68";"6055,8";"1342,61";"0,90";"1";"1998";"443";"0"
"18/11/2019 2:30:04";"17/11/2019 19:30:04";"MinerRocks";"XHV";"30303,0046994";"4,446462985463";"17,0871";"2,148758410686";"0,008933452753";"14673";"56387";"7091";"29"
"18/11/2019 3:00:11";"17/11/2019 20:00:11";"ZergPool";"BTC";"1";"0,00037091";"0,00000000";"0,00005214";"0,00000002";"37091";"0";"5214";"2"
"18/11/2019 3:30:16";"17/11/2019 20:30:16";"MinerRocks";"XHV";"30303,0046994";"4,447564711477";"17,0871";"2,149860136700";"0,001101726014";"14677";"56387";"7095";"4"
"18/11/2019 4:00:24";"17/11/2019 21:00:24";"HeroMiners";"XEQ";"0";"0,1544";"0,999";"1,1073";"1,1073";"0";"0";"0";"0"
"18/11/2019 4:00:24";"17/11/2019 21:00:24";"MinerRocks";"TUBE";"866254,405161324";"0,48950681";"403,3927";"14,34695260";"0,29200832";"57";"46567";"1656";"34"
"18/11/2019 4:00:24";"17/11/2019 21:00:24";"ZergPool";"BTC";"1";"0,00037099";"0,00000000";"0,00005222";"0,00000008";"37099";"0";"5222";"8"
"18/11/2019 4:30:30";"17/11/2019 21:30:30";"HeroMiners";"XCASH";"193472287,753022";"2164,974483";"132228,425";"14706,071809";"197,579550";"1119";"68345";"7601";"102"
"18/11/2019 4:30:30";"17/11/2019 21:30:30";"MinerRocks";"TUBE";"861193,931595735";"0,93069081";"403,3927";"14,78813660";"0,44118400";"108";"46841";"1717";"51"
"18/11/2019 4:30:30";"17/11/2019 21:30:30";"ZergPool";"BTC";"1";"0,00037101";"0,00000000";"0,00005224";"0,00000002";"37101";"0";"5224";"2"
"18/11/2019 4:48:37";"17/11/2019 21:48:37";"HeroMiners";"XCASH";"192717325,062156";"2363,605422";"132228,425";"14904,702748";"198,630939";"1226";"68613";"7734";"103"
"18/11/2019 4:48:37";"17/11/2019 21:48:37";"MinerRocks";"TUBE";"861324,637032365";"1,13519247";"403,3927";"14,99263826";"0,20450166";"132";"46834";"1741";"24"
"18/11/2019 4:48:37";"17/11/2019 21:48:37";"ZergPool";"BTC";"1";"0,00037106";"0,00000000";"0,00005229";"0,00000005";"37106";"0";"5229";"5"
"18/11/2019 5:26:52";"17/11/2019 22:26:52";"HashVault";"TRTL";"317319800,681114";"1287,87";"247793,2";"213,18";"106,45";"406";"78089";"67";"34"
"18/11/2019 5:26:52";"17/11/2019 22:26:52";"HeroMiners";"XCASH";"192717325,062156";"2373,125347";"132228,425";"14914,222673";"9,519925";"1231";"68613";"7739";"5"
"18/11/2019 5:26:52";"17/11/2019 22:26:52";"MinerRocks";"TUBE";"861324,637032365";"1,57130384";"403,3927";"15,42874963";"0,43611137";"182";"46834";"1791";"51"
"18/11/2019 5:26:52";"17/11/2019 22:26:52";"MinerRocks";"XHV";"31706,8628361695";"4,45397999557";"17,0871";"2,156275420793";"0,006415284093";"14047";"53891";"6801";"20"
"18/11/2019 5:26:52";"17/11/2019 22:26:52";"SparkPool";"BEAM";"11817,3226548531";"0,130609";"110,641221";"0,013542";"0,004259";"1105";"936263";"115";"36"
"18/11/2019 5:26:52";"17/11/2019 22:26:52";"ZergPool";"BTC";"1";"0,00037117";"0,00000000";"0,00005240";"0,00000011";"37117";"0";"5240";"11"
"18/11/2019 5:57:01";"17/11/2019 22:57:01";"HashVault";"TRTL";"317319800,681114";"1336,44";"247793,2";"261,75";"48,57";"421";"78089";"82";"15"
"18/11/2019 5:57:01";"17/11/2019 22:57:01";"HashVault";"XTNC";"0";"0,992825918";"12,028000002";"9,920647302";"0,987358619";"0";"0";"0";"0"
"18/11/2019 5:57:01";"17/11/2019 22:57:01";"HeroMiners";"XWP";"164679,102210391";"0,22997189766";"0";"0,020864048014";"0,008962888128";"140";"0";"13";"5"
"18/11/2019 5:57:01";"17/11/2019 22:57:01";"HeroMiners";"XCASH";"192717325,062156";"2409,471223";"132228,425";"14950,568549";"36,345876";"1250";"68613";"7758";"19"
"18/11/2019 5:57:01";"17/11/2019 22:57:01";"MinerRocks";"TUBE";"861324,637032365";"1,72709266";"403,3927";"15,58453845";"0,15578882";"201";"46834";"1809";"18"
"18/11/2019 5:57:01";"17/11/2019 22:57:01";"MinerRocks";"XHV";"31706,8628361695";"4,457263184437";"17,0871";"2,159558609660";"0,003283188867";"14058";"53891";"6811";"10"
"18/11/2019 5:57:01";"17/11/2019 22:57:01";"ZergPool";"BTC";"1";"0,00037122";"0,00000000";"0,00005245";"0,00000005";"37122";"0";"5245";"5"
"18/11/2019 6:27:06";"17/11/2019 23:27:06";"HashVault";"TRTL";"321150750,463185";"1360,46";"247793,2";"285,77";"24,02";"424";"77158";"89";"7"
"18/11/2019 6:27:06";"17/11/2019 23:27:06";"ZergPool";"BTC";"1";"0,00037125";"0,00000000";"0,00005248";"0,00000003";"37125";"0";"5248";"3"
"18/11/2019 6:57:17";"17/11/2019 23:57:17";"ZergPool";"BTC";"1";"0,00037153";"0,00000000";"0,00005276";"0,00000028";"37153";"0";"5276";"28"
"18/11/2019 6:57:17";"17/11/2019 23:57:17";"ZergPool";"LTC";"143,616257360333";"0,00953368";"0,00000000";"0,00107475";"0,00000064";"6638";"0";"748";"0"
"18/11/2019 7:27:31";"18/11/2019 0:27:31";"MinerRocks";"XHV";"32001,9547589551";"4,457350275471";"17,0871";"2,159645700694";"0,000087091034";"13928";"53394";"6748";"0"
"18/11/2019 7:27:31";"18/11/2019 0:27:31";"ZergPool";"BTC";"1";"0,00037158";"0,00000000";"0,00005281";"0,00000005";"37158";"0";"5281";"5"
"18/11/2019 7:27:31";"18/11/2019 0:27:31";"ZergPool";"LTC";"143,575017946877";"0,00953468";"0,00000000";"0,00107575";"0,00000100";"6641";"0";"749";"1"
"18/11/2019 7:57:41";"18/11/2019 0:57:41";"MinerRocks";"XHV";"32001,9547589551";"4,461954262667";"17,0871";"2,164249687890";"0,004603987196";"13943";"53394";"6763";"14"
"18/11/2019 7:57:41";"18/11/2019 0:57:41";"ZergPool";"BTC";"1";"0,00037169";"0,00000000";"0,00005292";"0,00000011";"37169";"0";"5292";"11"
"18/11/2019 8:27:53";"18/11/2019 1:27:53";"MinerRocks";"XHV";"32001,9547589551";"4,46845424213";"17,0871";"2,170749667353";"0,006499979463";"13963";"53394";"6783";"20"
"18/11/2019 8:27:53";"18/11/2019 1:27:53";"ZergPool";"BTC";"1";"0,00037170";"0,00000000";"0,00005293";"0,00000001";"37170";"0";"5293";"1"
"18/11/2019 8:58:03";"18/11/2019 1:58:03";"MinerRocks";"XHV";"32001,9547589551";"4,469634355509";"17,0871";"2,171929780732";"0,001180113379";"13967";"53394";"6787";"4"
"18/11/2019 8:58:03";"18/11/2019 1:58:03";"ZergPool";"BTC";"1";"0,00037176";"0,00000000";"0,00005299";"0,00000006";"37176";"0";"5299";"6"
"18/11/2019 8:58:03";"18/11/2019 1:58:03";"ZergPool";"LTC";"143,513203214696";"0,00954638";"0,00000000";"0,00108745";"0,00001170";"6652";"0";"758";"8"
"18/11/2019 9:28:14";"18/11/2019 2:28:14";"ZergPool";"BTC";"1";"0,00037180";"0,00000000";"0,00005303";"0,00000004";"37180";"0";"5303";"4"
"18/11/2019 9:58:23";"18/11/2019 2:58:23";"HeroMiners";"XLA";"311463678,677269";"3,6";"6055,8";"1344,53";"1,92";"1";"1944";"432";"1"
"18/11/2019 9:58:23";"18/11/2019 2:58:23";"MinerRocks";"XHV";"32001,9547589551";"4,47115793527";"17,0871";"2,173453360493";"0,001523579761";"13972";"53394";"6792";"5"
"18/11/2019 9:58:23";"18/11/2019 2:58:23";"ZergPool";"BTC";"1";"0,00037227";"0,00000000";"0,00005350";"0,00000047";"37227";"0";"5350";"47"
"18/11/2019 10:28:33";"18/11/2019 3:28:33";"MinerRocks";"XHV";"32001,9547589551";"4,479233215726";"17,0871";"2,181528640949";"0,008075280456";"13997";"53394";"6817";"25"
"18/11/2019 10:28:33";"18/11/2019 3:28:33";"ZergPool";"LTC";"143,781452192667";"0,00954706";"0,00000000";"0,00108813";"0,00000068";"6640";"0";"757";"0"
"18/11/2019 11:28:51";"18/11/2019 4:28:51";"MinerRocks";"XHV";"32001,9547589551";"4,483000363544";"17,0871";"2,185295788767";"0,003767147818";"14009";"53394";"6829";"12"
"18/11/2019 11:28:51";"18/11/2019 4:28:51";"ZergPool";"BTC";"1";"0,00037245";"0,00000000";"0,00005368";"0,00000018";"37245";"0";"5368";"18"
"18/11/2019 11:28:51";"18/11/2019 4:28:51";"ZergPool";"LTC";"144,050705848459";"0,00957765";"0,00000000";"0,00111872";"0,00003059";"6649";"0";"777";"21"
"18/11/2019 11:59:00";"18/11/2019 4:59:00";"MinerRocks";"XHV";"32001,9547589551";"4,483979396539";"17,0871";"2,186274821762";"0,000979032995";"14012";"53394";"6832";"3"
"18/11/2019 11:59:00";"18/11/2019 4:59:00";"ZergPool";"BTC";"1";"0,00037253";"0,00000000";"0,00005376";"0,00000008";"37253";"0";"5376";"8"
"18/11/2019 11:59:00";"18/11/2019 4:59:00";"ZergPool";"LTC";"144,404332129964";"0,00961209";"0,00000000";"0,00115316";"0,00003444";"6656";"0";"799";"24"
"18/11/2019 12:29:11";"18/11/2019 5:29:11";"HeroMiners";"XCASH";"191905665,016308";"2443,444677";"132228,425";"14984,542003";"33,973454";"1273";"68903";"7808";"18"
"18/11/2019 12:29:11";"18/11/2019 5:29:11";"MinerRocks";"XHV";"32001,9547589551";"4,49362795654";"17,0871";"2,195923381763";"0,009648560001";"14042";"53394";"6862";"30"
"18/11/2019 12:29:11";"18/11/2019 5:29:11";"ZergPool";"BTC";"1";"0,00037261";"0,00000000";"0,00005384";"0,00000008";"37261";"0";"5384";"8"
"18/11/2019 12:59:22";"18/11/2019 5:59:22";"HeroMiners";"XCASH";"191905665,016308";"2652,85261";"132228,425";"15193,949936";"209,407933";"1382";"68903";"7917";"109"
"18/11/2019 12:59:22";"18/11/2019 5:59:22";"MinerRocks";"XHV";"32001,9547589551";"4,517142491179";"17,0871";"2,219437916402";"0,023514534639";"14115";"53394";"6935";"73"
"18/11/2019 12:59:22";"18/11/2019 5:59:22";"ZergPool";"BTC";"1";"0,00037269";"0,00000000";"0,00005392";"0,00000008";"37269";"0";"5392";"8"
"18/11/2019 13:29:35";"18/11/2019 6:29:35";"MinerRocks";"XHV";"32001,9547589551";"4,527271851044";"17,0871";"2,229567276267";"0,010129359865";"14147";"53394";"6967";"32"
"18/11/2019 13:29:35";"18/11/2019 6:29:35";"ZergPool";"BTC";"1";"0,00037289";"0,00000000";"0,00005412";"0,00000020";"37289";"0";"5412";"20"
"18/11/2019 13:29:35";"18/11/2019 6:29:35";"ZergPool";"LTC";"143,895244262177";"0,00966392";"0,00000000";"0,00120499";"0,00005183";"6716";"0";"837";"36"
"18/11/2019 13:59:46";"18/11/2019 6:59:46";"MinerRocks";"XHV";"31779,3334658422";"4,533291737535";"17,0871";"2,235587162758";"0,006019886491";"14265";"53768";"7035";"19"
"18/11/2019 13:59:46";"18/11/2019 6:59:46";"ZergPool";"BTC";"1";"0,00037303";"0,00000000";"0,00005426";"0,00000014";"37303";"0";"5426";"14"
"18/11/2019 13:59:46";"18/11/2019 6:59:46";"ZergPool";"LTC";"143,895244262177";"0,00969211";"0,00000000";"0,00123318";"0,00002819";"6736";"0";"857";"20"
